State,Year,Quarter,Transacion_type,Transacion_count,Transacion_amount,Latitude,Longitude
punjab,2021,3,Peer-to-peer payments,17024782,66149902036.358826,31.1471,75.3412
punjab,2021,3,Merchant payments,16837685,14103740968.543571,31.1471,75.3412
punjab,2021,3,Recharge & bill payments,8465739,5540272095.274853,31.1471,75.3412
punjab,2021,3,Financial Services,43789,63576666.590925634,31.1471,75.3412
punjab,2021,3,Others,161494,135069073.84402025,31.1471,75.3412
punjab,2021,4,Merchant payments,22669743,20753662875.546524,31.1471,75.3412
punjab,2021,4,Peer-to-peer payments,20663881,83611403637.31992,31.1471,75.3412
punjab,2021,4,Recharge & bill payments,8765579,6107473171.935022,31.1471,75.3412
punjab,2021,4,Financial Services,58581,86356456.60324252,31.1471,75.3412
punjab,2021,4,Others,201576,151230100.5948589,31.1471,75.3412
punjab,2022,1,Merchant payments,25979197,23217511696.823074,31.1471,75.3412
punjab,2022,1,Peer-to-peer payments,22354946,88645204328.52362,31.1471,75.3412
punjab,2022,1,Recharge & bill payments,9188439,6317909908.645241,31.1471,75.3412
punjab,2022,1,Financial Services,57561,83933665.00820544,31.1471,75.3412
punjab,2022,1,Others,178159,125418506.96271203,31.1471,75.3412
punjab,2022,2,Merchant payments,35941880,28585688543.68705,31.1471,75.3412
punjab,2022,2,Peer-to-peer payments,25952349,100938068541.26062,31.1471,75.3412
punjab,2022,2,Recharge & bill payments,10161030,7652499714.013335,31.1471,75.3412
punjab,2022,2,Financial Services,50483,57234782.46271807,31.1471,75.3412
punjab,2022,2,Others,167081,111934787.80332904,31.1471,75.3412
punjab,2022,3,Merchant payments,43089589,32370885165.312702,31.1471,75.3412
punjab,2022,3,Peer-to-peer payments,29862592,107653378074.87231,31.1471,75.3412
punjab,2022,3,Recharge & bill payments,11017816,9119649328.792372,31.1471,75.3412
punjab,2022,3,Financial Services,57979,68249938.53956848,31.1471,75.3412
punjab,2022,3,Others,149921,107280498.83777893,31.1471,75.3412
punjab,2022,4,Merchant payments,48358802,38162493193.40967,31.1471,75.3412
punjab,2022,4,Peer-to-peer payments,32377106,120512767954.99376,31.1471,75.3412
punjab,2022,4,Recharge & bill payments,10895208,9248445985.684328,31.1471,75.3412
punjab,2022,4,Financial Services,62809,72160390.22791913,31.1471,75.3412
punjab,2022,4,Others,141255,111559653.62333828,31.1471,75.3412
rajasthan,2018,1,Recharge & bill payments,4305940,868358581.1737025,27.0238,74.2179
rajasthan,2018,1,Peer-to-peer payments,2540658,7547652852.662634,27.0238,74.2179
rajasthan,2018,1,Financial Services,202537,37125466.49571308,27.0238,74.2179
rajasthan,2018,1,Merchant payments,184127,201212697.260594,27.0238,74.2179
rajasthan,2018,1,Others,358428,271943533.1341365,27.0238,74.2179
rajasthan,2018,2,Recharge & bill payments,5288093,1511007056.105427,27.0238,74.2179
rajasthan,2018,2,Peer-to-peer payments,3770555,13341587602.422176,27.0238,74.2179
rajasthan,2018,2,Merchant payments,345752,342809667.5935513,27.0238,74.2179
rajasthan,2018,2,Financial Services,279471,52145152.93902289,27.0238,74.2179
rajasthan,2018,2,Others,289826,311536696.6979239,27.0238,74.2179
rajasthan,2018,3,Peer-to-peer payments,7120792,21010614922.14291,27.0238,74.2179
rajasthan,2018,3,Recharge & bill payments,5894660,2252031409.939968,27.0238,74.2179
rajasthan,2018,3,Merchant payments,711240,445504998.0014268,27.0238,74.2179
rajasthan,2018,3,Financial Services,230083,30185982.18078412,27.0238,74.2179
rajasthan,2018,3,Others,300323,302431358.9473551,27.0238,74.2179
rajasthan,2018,4,Peer-to-peer payments,10752729,33578327037.682457,27.0238,74.2179
rajasthan,2018,4,Recharge & bill payments,7557003,2743591538.832072,27.0238,74.2179
rajasthan,2018,4,Merchant payments,1985927,1172254323.9731452,27.0238,74.2179
rajasthan,2018,4,Financial Services,311632,40412563.014562674,27.0238,74.2179
rajasthan,2018,4,Others,352432,374501619.8364362,27.0238,74.2179
rajasthan,2019,1,Peer-to-peer payments,27621606,55246071722.22856,27.0238,74.2179
rajasthan,2019,1,Recharge & bill payments,11650961,3821181816.6204696,27.0238,74.2179
rajasthan,2019,1,Merchant payments,3921438,1664209334.5681162,27.0238,74.2179
rajasthan,2019,1,Financial Services,359993,36340412.57538466,27.0238,74.2179
rajasthan,2019,1,Others,402042,373355289.5614773,27.0238,74.2179
rajasthan,2019,2,Peer-to-peer payments,25257679,79466464089.34059,27.0238,74.2179
rajasthan,2019,2,Recharge & bill payments,14968290,5709279550.854211,27.0238,74.2179
rajasthan,2019,2,Merchant payments,9026751,3435472167.201069,27.0238,74.2179
rajasthan,2019,2,Financial Services,182685,34134486.762421735,27.0238,74.2179
rajasthan,2019,2,Others,573881,461962878.5071422,27.0238,74.2179
rajasthan,2019,3,Peer-to-peer payments,29885618,97443950786.5758,27.0238,74.2179
rajasthan,2019,3,Merchant payments,19646612,6705923742.563935,27.0238,74.2179
rajasthan,2019,3,Recharge & bill payments,16970783,7872719571.602099,27.0238,74.2179
rajasthan,2019,3,Financial Services,217029,37899900.33366185,27.0238,74.2179
rajasthan,2019,3,Others,583575,407796030.8547787,27.0238,74.2179
rajasthan,2019,4,Peer-to-peer payments,43354317,140449134717.291,27.0238,74.2179
rajasthan,2019,4,Recharge & bill payments,20604852,9028860435.054996,27.0238,74.2179
rajasthan,2019,4,Merchant payments,20544791,9721826538.354998,27.0238,74.2179
rajasthan,2019,4,Financial Services,101805,25014672.38444693,27.0238,74.2179
rajasthan,2019,4,Others,468477,227573686.58499068,27.0238,74.2179
rajasthan,2020,1,Peer-to-peer payments,48269912,165468574323.88968,27.0238,74.2179
rajasthan,2020,1,Merchant payments,27880848,13643061482.35596,27.0238,74.2179
rajasthan,2020,1,Recharge & bill payments,25631131,10961167179.81334,27.0238,74.2179
rajasthan,2020,1,Financial Services,72604,34466606.25327997,27.0238,74.2179
rajasthan,2020,1,Others,404317,200968968.6958118,27.0238,74.2179
rajasthan,2020,2,Peer-to-peer payments,49160792,166176386876.30048,27.0238,74.2179
rajasthan,2020,2,Recharge & bill payments,31681776,13014051935.53691,27.0238,74.2179
rajasthan,2020,2,Merchant payments,20756594,14354151782.39264,27.0238,74.2179
rajasthan,2020,2,Financial Services,92875,76662259.20544848,27.0238,74.2179
rajasthan,2020,2,Others,262619,142020149.829893,27.0238,74.2179
rajasthan,2020,3,Peer-to-peer payments,73247856,249006720239.33432,27.0238,74.2179
rajasthan,2020,3,Merchant payments,45149210,27714680562.343937,27.0238,74.2179
rajasthan,2020,3,Recharge & bill payments,30148875,16650017440.553331,27.0238,74.2179
rajasthan,2020,3,Financial Services,146383,113675141.51464573,27.0238,74.2179
rajasthan,2020,3,Others,396352,193212778.7117864,27.0238,74.2179
rajasthan,2020,4,Peer-to-peer payments,88730951,321280847680.95026,27.0238,74.2179
rajasthan,2020,4,Merchant payments,67367264,46142484518.08269,27.0238,74.2179
rajasthan,2020,4,Recharge & bill payments,33455755,18123908525.97014,27.0238,74.2179
rajasthan,2020,4,Financial Services,169294,136058685.85299307,27.0238,74.2179
rajasthan,2020,4,Others,560171,351480425.6482615,27.0238,74.2179
rajasthan,2021,1,Peer-to-peer payments,116733195,408190388154.2274,27.0238,74.2179
rajasthan,2021,1,Merchant payments,96394132,61936457709.22308,27.0238,74.2179
rajasthan,2021,1,Recharge & bill payments,38919519,20855464604.34405,27.0238,74.2179
rajasthan,2021,1,Financial Services,192936,162581466.93308985,27.0238,74.2179
rajasthan,2021,1,Others,491137,347689722.9177618,27.0238,74.2179
rajasthan,2021,2,Peer-to-peer payments,139277445,467784146764.7472,27.0238,74.2179
rajasthan,2021,2,Merchant payments,97860493,69922875807.46701,27.0238,74.2179
rajasthan,2021,2,Recharge & bill payments,49501703,23387103755.819717,27.0238,74.2179
rajasthan,2021,2,Financial Services,216441,186606893.61035597,27.0238,74.2179
rajasthan,2021,2,Others,620957,422031947.60023904,27.0238,74.2179
rajasthan,2021,3,Peer-to-peer payments,181742972,575912799217.8965,27.0238,74.2179
rajasthan,2021,3,Merchant payments,167819345,105548321875.05884,27.0238,74.2179
rajasthan,2021,3,Recharge & bill payments,49709657,28335516739.41771,27.0238,74.2179
rajasthan,2021,3,Financial Services,197211,190362135.86135095,27.0238,74.2179
rajasthan,2021,3,Others,815568,524328574.2504093,27.0238,74.2179
rajasthan,2021,4,Merchant payments,221774624,151967969235.0213,27.0238,74.2179
rajasthan,2021,4,Peer-to-peer payments,212937264,718215327365.9165,27.0238,74.2179
rajasthan,2021,4,Recharge & bill payments,51610607,32831163302.92643,27.0238,74.2179
rajasthan,2021,4,Financial Services,265091,263180819.6932125,27.0238,74.2179
rajasthan,2021,4,Others,1034011,656777820.7586894,27.0238,74.2179
rajasthan,2022,1,Merchant payments,267467038,171182113048.26318,27.0238,74.2179
rajasthan,2022,1,Peer-to-peer payments,241739380,814525435614.1678,27.0238,74.2179
rajasthan,2022,1,Recharge & bill payments,54555117,35542881861.07577,27.0238,74.2179
rajasthan,2022,1,Financial Services,244029,243340851.71204624,27.0238,74.2179
rajasthan,2022,1,Others,956656,556409604.9103613,27.0238,74.2179
rajasthan,2022,2,Merchant payments,336900860,208238945148.44,27.0238,74.2179
rajasthan,2022,2,Peer-to-peer payments,263380560,905641041298.7231,27.0238,74.2179
rajasthan,2022,2,Recharge & bill payments,59879660,38325678033.56471,27.0238,74.2179
rajasthan,2022,2,Financial Services,170705,175399371.37748802,27.0238,74.2179
rajasthan,2022,2,Others,838365,452454748.2866859,27.0238,74.2179
rajasthan,2022,3,Merchant payments,398104319,230609701751.02283,27.0238,74.2179
rajasthan,2022,3,Peer-to-peer payments,299383118,961209376585.562,27.0238,74.2179
rajasthan,2022,3,Recharge & bill payments,69118763,46000391408.24405,27.0238,74.2179
rajasthan,2022,3,Financial Services,215235,220271929.84233996,27.0238,74.2179
rajasthan,2022,3,Others,719925,449514643.6055006,27.0238,74.2179
rajasthan,2022,4,Merchant payments,457778005,275194969877.524,27.0238,74.2179
rajasthan,2022,4,Peer-to-peer payments,334316758,1130380720682.5205,27.0238,74.2179
rajasthan,2022,4,Recharge & bill payments,72510470,50609988781.94313,27.0238,74.2179
rajasthan,2022,4,Financial Services,244442,270658680.97924906,27.0238,74.2179
rajasthan,2022,4,Others,725173,500361375.6905828,27.0238,74.2179
sikkim,2018,1,Recharge & bill payments,26965,4823943.542263939,27.533,88.5122
sikkim,2018,1,Peer-to-peer payments,13559,56334584.632872,27.533,88.5122
sikkim,2018,1,Merchant payments,1349,1677583.1440411464,27.533,88.5122
sikkim,2018,1,Financial Services,608,86906.81958101383,27.533,88.5122
sikkim,2018,1,Others,1597,1727920.8016103164,27.533,88.5122
sikkim,2018,2,Recharge & bill payments,45435,9465769.856051585,27.533,88.5122
sikkim,2018,2,Peer-to-peer payments,24237,127051984.3879841,27.533,88.5122
sikkim,2018,2,Merchant payments,2556,4713227.148135973,27.533,88.5122
sikkim,2018,2,Financial Services,562,218130.12995975127,27.533,88.5122
sikkim,2018,2,Others,1788,2243974.0076642134,27.533,88.5122
sikkim,2018,3,Recharge & bill payments,58421,12221506.18938216,27.533,88.5122
sikkim,2018,3,Peer-to-peer payments,43195,215547415.4557628,27.533,88.5122
sikkim,2018,3,Merchant payments,4521,5322296.747954514,27.533,88.5122
sikkim,2018,3,Financial Services,562,261766.8021705601,27.533,88.5122
sikkim,2018,3,Others,1801,1727241.758047811,27.533,88.5122
sikkim,2018,4,Recharge & bill payments,79232,16713780.628117371,27.533,88.5122
sikkim,2018,4,Peer-to-peer payments,65451,351253329.74205655,27.533,88.5122
sikkim,2018,4,Merchant payments,7452,12637809.239460424,27.533,88.5122
sikkim,2018,4,Financial Services,717,596472.7145790398,27.533,88.5122
sikkim,2018,4,Others,1681,1939965.754040409,27.533,88.5122
sikkim,2019,1,Peer-to-peer payments,121984,422987999.8947268,27.533,88.5122
sikkim,2019,1,Recharge & bill payments,96878,20711589.874598008,27.533,88.5122
sikkim,2019,1,Merchant payments,18346,11837344.846847566,27.533,88.5122
sikkim,2019,1,Financial Services,1225,191594.23340424805,27.533,88.5122
sikkim,2019,1,Others,1854,2265105.53451732,27.533,88.5122
sikkim,2019,2,Peer-to-peer payments,172125,674044301.8399961,27.533,88.5122
sikkim,2019,2,Recharge & bill payments,142582,32535297.489453897,27.533,88.5122
sikkim,2019,2,Merchant payments,66722,28248001.02647286,27.533,88.5122
sikkim,2019,2,Financial Services,2294,310197.54774877685,27.533,88.5122
sikkim,2019,2,Others,4521,3756445.53226958,27.533,88.5122
sikkim,2019,3,Peer-to-peer payments,203052,794235862.6317357,27.533,88.5122
sikkim,2019,3,Merchant payments,188753,52337322.5262961,27.533,88.5122
sikkim,2019,3,Recharge & bill payments,156125,33922224.892257094,27.533,88.5122
sikkim,2019,3,Financial Services,288,548142.8999844441,27.533,88.5122
sikkim,2019,3,Others,4218,3672895.4901549695,27.533,88.5122
sikkim,2019,4,Peer-to-peer payments,508471,1086457147.940953,27.533,88.5122
sikkim,2019,4,Recharge & bill payments,181287,42705664.08625737,27.533,88.5122
sikkim,2019,4,Merchant payments,73992,43954548.804204434,27.533,88.5122
sikkim,2019,4,Financial Services,373,494076.3450829056,27.533,88.5122
sikkim,2019,4,Others,2947,2898164.4797200123,27.533,88.5122
sikkim,2020,1,Peer-to-peer payments,230413,954765350.1856782,27.533,88.5122
sikkim,2020,1,Recharge & bill payments,215586,53588505.83882397,27.533,88.5122
sikkim,2020,1,Merchant payments,79881,43201695.38937264,27.533,88.5122
sikkim,2020,1,Financial Services,345,175569.53933206247,27.533,88.5122
sikkim,2020,1,Others,1893,1745150.991195219,27.533,88.5122
sikkim,2020,2,Recharge & bill payments,297620,78397187.10935993,27.533,88.5122
sikkim,2020,2,Peer-to-peer payments,186495,939900165.9422412,27.533,88.5122
sikkim,2020,2,Merchant payments,31442,34385184.65717751,27.533,88.5122
sikkim,2020,2,Financial Services,883,999656.0722047671,27.533,88.5122
sikkim,2020,2,Others,1291,936594.480283038,27.533,88.5122
sikkim,2020,3,Recharge & bill payments,298885,83894642.6709112,27.533,88.5122
sikkim,2020,3,Peer-to-peer payments,245087,1255521152.966514,27.533,88.5122
sikkim,2020,3,Merchant payments,49299,58337178.67223759,27.533,88.5122
sikkim,2020,3,Financial Services,1252,1795366.733436462,27.533,88.5122
sikkim,2020,3,Others,1912,1378387.6172995246,27.533,88.5122
sikkim,2020,4,Peer-to-peer payments,334069,1711730126.584541,27.533,88.5122
sikkim,2020,4,Recharge & bill payments,301382,90168624.0541554,27.533,88.5122
sikkim,2020,4,Merchant payments,95503,112478003.86391155,27.533,88.5122
sikkim,2020,4,Financial Services,1427,2361187.592392395,27.533,88.5122
sikkim,2020,4,Others,2654,2537863.027923054,27.533,88.5122
sikkim,2021,1,Peer-to-peer payments,403703,1965492629.578867,27.533,88.5122
sikkim,2021,1,Recharge & bill payments,279679,93174110.112334,27.533,88.5122
sikkim,2021,1,Merchant payments,112925,154183320.1372872,27.533,88.5122
sikkim,2021,1,Financial Services,1844,3027799.2784099854,27.533,88.5122
sikkim,2021,1,Others,2038,1789867.7338266163,27.533,88.5122
sikkim,2021,2,Peer-to-peer payments,473141,2125758496.616091,27.533,88.5122
sikkim,2021,2,Recharge & bill payments,345495,103846501.52404109,27.533,88.5122
sikkim,2021,2,Merchant payments,153671,190473176.21848944,27.533,88.5122
sikkim,2021,2,Financial Services,1865,2851874.287465013,27.533,88.5122
sikkim,2021,2,Others,2542,1969531.0292125773,27.533,88.5122
sikkim,2021,3,Peer-to-peer payments,595826,2582075089.383399,27.533,88.5122
sikkim,2021,3,Recharge & bill payments,346173,111613776.75942025,27.533,88.5122
sikkim,2021,3,Merchant payments,213808,290732930.46291006,27.533,88.5122
sikkim,2021,3,Financial Services,1689,2624558.3857180667,27.533,88.5122
sikkim,2021,3,Others,3098,2290508.8169457563,27.533,88.5122
sikkim,2021,4,Peer-to-peer payments,831597,3548508409.656125,27.533,88.5122
sikkim,2021,4,Recharge & bill payments,376078,136473754.40071422,27.533,88.5122
sikkim,2021,4,Merchant payments,369343,504586163.5569785,27.533,88.5122
sikkim,2021,4,Financial Services,2269,3162023.721020665,27.533,88.5122
sikkim,2021,4,Others,5058,4052910.300969372,27.533,88.5122
sikkim,2022,1,Peer-to-peer payments,916940,3650961081.00263,27.533,88.5122
sikkim,2022,1,Merchant payments,449273,570784579.6670712,27.533,88.5122
sikkim,2022,1,Recharge & bill payments,371579,139135962.10369253,27.533,88.5122
sikkim,2022,1,Financial Services,2124,3062332.163804472,27.533,88.5122
sikkim,2022,1,Others,4386,3487320.9262269526,27.533,88.5122
sikkim,2022,2,Peer-to-peer payments,1198014,4596501308.195931,27.533,88.5122
sikkim,2022,2,Merchant payments,706658,847497607.0893551,27.533,88.5122
sikkim,2022,2,Recharge & bill payments,411189,162174479.6973383,27.533,88.5122
sikkim,2022,2,Financial Services,1758,1861284.7969863976,27.533,88.5122
sikkim,2022,2,Others,4462,3070990.527526753,27.533,88.5122
sikkim,2022,3,Peer-to-peer payments,1222037,4173703593.656705,27.533,88.5122
sikkim,2022,3,Merchant payments,772650,830361400.9603965,27.533,88.5122
sikkim,2022,3,Recharge & bill payments,397207,153567926.32171312,27.533,88.5122
sikkim,2022,3,Financial Services,1538,2851319.5479129557,27.533,88.5122
sikkim,2022,3,Others,3326,2396303.4047308518,27.533,88.5122
sikkim,2022,4,Peer-to-peer payments,1548662,5175155338.821596,27.533,88.5122
sikkim,2022,4,Merchant payments,1033541,1096220774.255463,27.533,88.5122
sikkim,2022,4,Recharge & bill payments,470639,181281682.32208145,27.533,88.5122
sikkim,2022,4,Financial Services,2049,2701971.788609252,27.533,88.5122
sikkim,2022,4,Others,3448,3025622.2320622765,27.533,88.5122
tamil-nadu,2018,1,Recharge & bill payments,3308548,646028338.3951533,11.1271,78.6569
tamil-nadu,2018,1,Peer-to-peer payments,2670613,10031518934.085688,11.1271,78.6569
tamil-nadu,2018,1,Merchant payments,326510,272002057.1736871,11.1271,78.6569
tamil-nadu,2018,1,Financial Services,115363,31876073.74792233,11.1271,78.6569
tamil-nadu,2018,1,Others,305588,280132294.11422664,11.1271,78.6569
tamil-nadu,2018,2,Recharge & bill payments,4464677,1189892955.8051777,11.1271,78.6569
tamil-nadu,2018,2,Peer-to-peer payments,4433762,18067624388.09562,11.1271,78.6569
tamil-nadu,2018,2,Merchant payments,627918,517130320.4660308,11.1271,78.6569
tamil-nadu,2018,2,Financial Services,167035,65402385.25640666,11.1271,78.6569
tamil-nadu,2018,2,Others,298736,285794226.64323723,11.1271,78.6569
tamil-nadu,2018,3,Peer-to-peer payments,8810836,26792462660.044968,11.1271,78.6569
tamil-nadu,2018,3,Recharge & bill payments,5148411,1521551955.205038,11.1271,78.6569
tamil-nadu,2018,3,Merchant payments,1290978,733189649.5729834,11.1271,78.6569
tamil-nadu,2018,3,Financial Services,191732,37049222.36590697,11.1271,78.6569
tamil-nadu,2018,3,Others,332121,245838753.995272,11.1271,78.6569
tamil-nadu,2018,4,Peer-to-peer payments,11538547,39180083690.57276,11.1271,78.6569
tamil-nadu,2018,4,Recharge & bill payments,7093764,2020329567.8245385,11.1271,78.6569
tamil-nadu,2018,4,Merchant payments,3145621,1742903221.432857,11.1271,78.6569
tamil-nadu,2018,4,Financial Services,228398,46571758.68242933,11.1271,78.6569
tamil-nadu,2018,4,Others,451114,312185737.38152075,11.1271,78.6569
tamil-nadu,2019,1,Peer-to-peer payments,18645926,51296299081.44436,11.1271,78.6569
tamil-nadu,2019,1,Recharge & bill payments,8863289,2695317014.8660007,11.1271,78.6569
tamil-nadu,2019,1,Merchant payments,4195222,1924461188.9900143,11.1271,78.6569
tamil-nadu,2019,1,Financial Services,193261,31217137.545322973,11.1271,78.6569
tamil-nadu,2019,1,Others,377347,256742393.284268,11.1271,78.6569
tamil-nadu,2019,2,Peer-to-peer payments,16952961,57924128549.06981,11.1271,78.6569
tamil-nadu,2019,2,Recharge & bill payments,8414514,3280033639.8500404,11.1271,78.6569
tamil-nadu,2019,2,Merchant payments,6296995,2690331792.5060787,11.1271,78.6569
tamil-nadu,2019,2,Financial Services,70142,18334602.38963153,11.1271,78.6569
tamil-nadu,2019,2,Others,437125,294847441.9421142,11.1271,78.6569
tamil-nadu,2019,3,Peer-to-peer payments,21277636,70615331408.53966,11.1271,78.6569
tamil-nadu,2019,3,Merchant payments,10344027,4079315732.661683,11.1271,78.6569
tamil-nadu,2019,3,Recharge & bill payments,9246678,3964144354.416152,11.1271,78.6569
tamil-nadu,2019,3,Financial Services,88261,27213741.831077334,11.1271,78.6569
tamil-nadu,2019,3,Others,453581,273599406.1898495,11.1271,78.6569
tamil-nadu,2019,4,Peer-to-peer payments,28814008,91858026341.27563,11.1271,78.6569
tamil-nadu,2019,4,Merchant payments,16153034,6420193204.780616,11.1271,78.6569
tamil-nadu,2019,4,Recharge & bill payments,11157765,4681454397.562926,11.1271,78.6569
tamil-nadu,2019,4,Financial Services,60624,24332240.65556671,11.1271,78.6569
tamil-nadu,2019,4,Others,410980,206859328.2685905,11.1271,78.6569
tamil-nadu,2020,1,Peer-to-peer payments,30880360,101907683045.28436,11.1271,78.6569
tamil-nadu,2020,1,Merchant payments,21541556,8950736938.223478,11.1271,78.6569
tamil-nadu,2020,1,Recharge & bill payments,14134259,5493239429.732224,11.1271,78.6569
tamil-nadu,2020,1,Financial Services,61427,41422107.813630365,11.1271,78.6569
tamil-nadu,2020,1,Others,335871,176604658.386683,11.1271,78.6569
tamil-nadu,2020,2,Peer-to-peer payments,21700844,82347647064.12332,11.1271,78.6569
tamil-nadu,2020,2,Recharge & bill payments,18474731,6414781159.484189,11.1271,78.6569
tamil-nadu,2020,2,Merchant payments,11477546,6909361871.628206,11.1271,78.6569
tamil-nadu,2020,2,Financial Services,78584,89189349.84916353,11.1271,78.6569
tamil-nadu,2020,2,Others,138405,65529451.74366937,11.1271,78.6569
tamil-nadu,2020,3,Peer-to-peer payments,31754077,123561080533.04672,11.1271,78.6569
tamil-nadu,2020,3,Merchant payments,20664887,12554589575.504852,11.1271,78.6569
tamil-nadu,2020,3,Recharge & bill payments,17521756,7476952307.406668,11.1271,78.6569
tamil-nadu,2020,3,Financial Services,129671,158512062.54590106,11.1271,78.6569
tamil-nadu,2020,3,Others,207434,90281020.15995154,11.1271,78.6569
tamil-nadu,2020,4,Peer-to-peer payments,47800741,172196381789.491,11.1271,78.6569
tamil-nadu,2020,4,Merchant payments,41297305,24417758781.65223,11.1271,78.6569
tamil-nadu,2020,4,Recharge & bill payments,21563946,9462546013.163391,11.1271,78.6569
tamil-nadu,2020,4,Financial Services,153044,186775413.14290395,11.1271,78.6569
tamil-nadu,2020,4,Others,364665,209735503.54521424,11.1271,78.6569
tamil-nadu,2021,1,Peer-to-peer payments,57446279,206405230307.9611,11.1271,78.6569
tamil-nadu,2021,1,Merchant payments,53811885,30722779534.582508,11.1271,78.6569
tamil-nadu,2021,1,Recharge & bill payments,24826273,11115915388.739548,11.1271,78.6569
tamil-nadu,2021,1,Financial Services,170620,215319360.4840321,11.1271,78.6569
tamil-nadu,2021,1,Others,301617,208899281.8834732,11.1271,78.6569
tamil-nadu,2021,2,Peer-to-peer payments,60812902,216379027686.3025,11.1271,78.6569
tamil-nadu,2021,2,Merchant payments,52048347,33504798112.88382,11.1271,78.6569
tamil-nadu,2021,2,Recharge & bill payments,32753032,13155346942.255478,11.1271,78.6569
tamil-nadu,2021,2,Financial Services,192614,225113402.6634022,11.1271,78.6569
tamil-nadu,2021,2,Others,351547,223054882.44675264,11.1271,78.6569
tamil-nadu,2021,3,Merchant payments,85074941,52932187058.5752,11.1271,78.6569
tamil-nadu,2021,3,Peer-to-peer payments,83833356,296121079294.8346,11.1271,78.6569
tamil-nadu,2021,3,Recharge & bill payments,34751691,15613287081.611631,11.1271,78.6569
tamil-nadu,2021,3,Financial Services,182097,246146707.2790811,11.1271,78.6569
tamil-nadu,2021,3,Others,515319,294622911.6328684,11.1271,78.6569
tamil-nadu,2021,4,Merchant payments,117578360,70539086832.13815,11.1271,78.6569
tamil-nadu,2021,4,Peer-to-peer payments,104493071,353529424598.23047,11.1271,78.6569
tamil-nadu,2021,4,Recharge & bill payments,36163870,18979178477.53405,11.1271,78.6569
tamil-nadu,2021,4,Financial Services,228761,275850497.094934,11.1271,78.6569
tamil-nadu,2021,4,Others,691914,400412189.80491126,11.1271,78.6569
tamil-nadu,2022,1,Merchant payments,139788772,81798208975.87326,11.1271,78.6569
tamil-nadu,2022,1,Peer-to-peer payments,119383791,409631710258.4541,11.1271,78.6569
tamil-nadu,2022,1,Recharge & bill payments,34579431,20705079141.09696,11.1271,78.6569
tamil-nadu,2022,1,Financial Services,241201,298216135.377552,11.1271,78.6569
tamil-nadu,2022,1,Others,579955,355987089.8306444,11.1271,78.6569
tamil-nadu,2022,2,Merchant payments,179245529,100813133534.0309,11.1271,78.6569
tamil-nadu,2022,2,Peer-to-peer payments,136341691,464333108374.5711,11.1271,78.6569
tamil-nadu,2022,2,Recharge & bill payments,38257271,24477663683.793488,11.1271,78.6569
tamil-nadu,2022,2,Financial Services,202498,233054908.96978933,11.1271,78.6569
tamil-nadu,2022,2,Others,459948,277767177.03123105,11.1271,78.6569
tamil-nadu,2022,3,Merchant payments,202149276,109801011246.16068,11.1271,78.6569
tamil-nadu,2022,3,Peer-to-peer payments,148805657,493880482824.984,11.1271,78.6569
tamil-nadu,2022,3,Recharge & bill payments,41919063,27694221703.16715,11.1271,78.6569
tamil-nadu,2022,3,Financial Services,217741,238069828.1652185,11.1271,78.6569
tamil-nadu,2022,3,Others,404438,265434770.7913805,11.1271,78.6569
tamil-nadu,2022,4,Merchant payments,229308285,118847998736.56468,11.1271,78.6569
tamil-nadu,2022,4,Peer-to-peer payments,162920305,526511418812.7734,11.1271,78.6569
tamil-nadu,2022,4,Recharge & bill payments,43391904,29719449171.387,11.1271,78.6569
tamil-nadu,2022,4,Financial Services,295740,334812023.56560165,11.1271,78.6569
tamil-nadu,2022,4,Others,400402,275988847.1474179,11.1271,78.6569
telangana,2018,1,Recharge & bill payments,4209319,831912767.5937189,18.1124,79.0193
telangana,2018,1,Peer-to-peer payments,3307245,11748268950.760422,18.1124,79.0193
telangana,2018,1,Merchant payments,351474,282899066.6137372,18.1124,79.0193
telangana,2018,1,Financial Services,262876,57011875.36233704,18.1124,79.0193
telangana,2018,1,Others,391852,388111458.2121352,18.1124,79.0193
telangana,2018,2,Peer-to-peer payments,4784079,20748520742.57553,18.1124,79.0193
telangana,2018,2,Recharge & bill payments,4686542,1274130053.834579,18.1124,79.0193
telangana,2018,2,Merchant payments,701082,551696487.3185428,18.1124,79.0193
telangana,2018,2,Financial Services,277805,85498213.25384143,18.1124,79.0193
telangana,2018,2,Others,315162,357356020.669816,18.1124,79.0193
telangana,2018,3,Peer-to-peer payments,11560952,29253505738.828743,18.1124,79.0193
telangana,2018,3,Recharge & bill payments,5328881,1568136060.627837,18.1124,79.0193
telangana,2018,3,Merchant payments,1770075,855534175.4794186,18.1124,79.0193
telangana,2018,3,Financial Services,307312,52554123.97376218,18.1124,79.0193
telangana,2018,3,Others,365483,300363110.81379545,18.1124,79.0193
telangana,2018,4,Peer-to-peer payments,15571288,44541667501.74112,18.1124,79.0193
telangana,2018,4,Recharge & bill payments,7121135,2165870863.16865,18.1124,79.0193
telangana,2018,4,Merchant payments,5315161,2356841304.9649296,18.1124,79.0193
telangana,2018,4,Financial Services,392423,64569231.23559249,18.1124,79.0193
telangana,2018,4,Others,521147,380139546.938216,18.1124,79.0193
telangana,2019,1,Peer-to-peer payments,40488967,87361237975.49301,18.1124,79.0193
telangana,2019,1,Merchant payments,12341901,4144368545.535969,18.1124,79.0193
